Event #,Current Time,J1 Arrival,J2 Arrival,Service Completion,Server Status,Queue Length,Queue Content
387,293.53374720699793,295.05508181325257,300.68980180442713,293.83121747805336,1,45,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2']"
388,293.83121747805336,295.05508181325257,300.68980180442713,295.9073979647939,1,44,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2']"
389,295.05508181325257,299.88822427779644,300.68980180442713,295.9073979647939,1,45,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J1']"
390,295.9073979647939,299.88822427779644,300.68980180442713,296.12894582863487,1,44,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2']"
391,296.12894582863487,299.88822427779644,300.68980180442713,297.37534517862025,1,43,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J1']"
392,297.37534517862025,299.88822427779644,300.68980180442713,298.69837578348705,1,42,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2']"
393,298.69837578348705,299.88822427779644,300.68980180442713,300.45851662120134,1,41,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2']"
394,299.88822427779644,304.6482403371388,300.68980180442713,300.45851662120134,1,42,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J1']"
395,300.45851662120134,304.6482403371388,300.68980180442713,303.0955188848193,1,41,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2']"
396,300.68980180442713,304.6482403371388,301.9788094682846,303.0955188848193,1,42,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2']"
397,301.9788094682846,304.6482403371388,304.0446179122087,303.0955188848193,1,43,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2']"
398,303.0955188848193,304.6482403371388,304.0446179122087,304.05319320479657,1,42,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2']"
399,304.0446179122087,304.6482403371388,309.9242120605671,304.05319320479657,1,43,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2']"
400,304.05319320479657,304.6482403371388,309.9242120605671,305.4682935602242,1,42,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2']"
401,304.6482403371388,314.532143674705,309.9242120605671,305.4682935602242,1,43,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J1']"
402,305.4682935602242,314.532143674705,309.9242120605671,307.3070433656362,1,42,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2']"
403,307.3070433656362,314.532143674705,309.9242120605671,309.5664220893374,1,41,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2']"
404,309.5664220893374,314.532143674705,309.9242120605671,310.9096761302636,1,40,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2']"
405,309.9242120605671,314.532143674705,314.0424724766608,310.9096761302636,1,41,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2']"
406,310.9096761302636,314.532143674705,314.0424724766608,313.21526947637545,1,40,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2']"
407,313.21526947637545,314.532143674705,314.0424724766608,314.5348326049791,1,39,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2']"
408,314.0424724766608,314.532143674705,312.2346224517118,314.5348326049791,1,40,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2']"
409,312.2346224517118,314.532143674705,313.8949701164364,314.5348326049791,1,41,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2']"
410,313.8949701164364,314.532143674705,311.6536269721669,314.5348326049791,1,42,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2']"
411,311.6536269721669,314.532143674705,316.3401363633638,314.5348326049791,1,43,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2']"
412,314.532143674705,317.00080439403575,316.3401363633638,314.5348326049791,1,44,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1']"
413,314.5348326049791,317.00080439403575,316.3401363633638,315.3935990010162,1,43,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2']"
414,315.3935990010162,317.00080439403575,316.3401363633638,317.1626236997047,1,42,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2']"
415,316.3401363633638,317.00080439403575,316.14185673467864,317.1626236997047,1,43,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2']"
416,316.14185673467864,317.00080439403575,317.3623717166375,317.1626236997047,1,44,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2']"
417,317.00080439403575,322.53924583682334,317.3623717166375,317.1626236997047,1,45,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1']"
418,317.1626236997047,322.53924583682334,317.3623717166375,318.74834881832794,1,44,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2']"
419,317.3623717166375,322.53924583682334,319.0723980125831,318.74834881832794,1,45,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2']"
420,318.74834881832794,322.53924583682334,319.0723980125831,319.44830746505335,1,44,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2']"
421,319.0723980125831,322.53924583682334,320.13452604852455,319.44830746505335,1,45,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2']"
422,319.44830746505335,322.53924583682334,320.13452604852455,321.3416968231867,1,44,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2']"
423,320.13452604852455,322.53924583682334,323.75084801939516,321.3416968231867,1,45,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2']"
424,321.3416968231867,322.53924583682334,323.75084801939516,322.7214849367268,1,44,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2']"
425,322.53924583682334,323.2352335808542,323.75084801939516,322.7214849367268,1,45,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1']"
426,322.7214849367268,323.2352335808542,323.75084801939516,324.9894020904039,1,44,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2']"
427,323.2352335808542,336.96337742735545,323.75084801939516,324.9894020904039,1,45,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1']"
428,323.75084801939516,336.96337742735545,328.9719996184542,324.9894020904039,1,46,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2']"
429,324.9894020904039,336.96337742735545,328.9719996184542,326.85575053007386,1,45,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1']"
430,326.85575053007386,336.96337742735545,328.9719996184542,327.2376747067712,1,44,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2']"
431,327.2376747067712,336.96337742735545,328.9719996184542,328.46781844464346,1,43,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2']"
432,328.46781844464346,336.96337742735545,328.9719996184542,328.79069286693533,1,42,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2']"
433,328.79069286693533,336.96337742735545,328.9719996184542,329.2820430871597,1,41,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2']"
434,328.9719996184542,336.96337742735545,330.24127391789636,329.2820430871597,1,42,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2']"
435,329.2820430871597,336.96337742735545,330.24127391789636,330.63190578140285,1,41,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2']"
436,330.24127391789636,336.96337742735545,333.4782682742104,330.63190578140285,1,42,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2']"
437,330.63190578140285,336.96337742735545,333.4782682742104,332.27951794321183,1,41,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2']"
438,332.27951794321183,336.96337742735545,333.4782682742104,334.2265457550521,1,40,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2']"
439,333.4782682742104,336.96337742735545,339.8832907388724,334.2265457550521,1,41,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2']"
440,334.2265457550521,336.96337742735545,339.8832907388724,335.19464581038034,1,40,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2']"
441,335.19464581038034,336.96337742735545,339.8832907388724,335.96910861585127,1,39,"['J2', 'J2', 'J1', 'J1', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2', 'J2', 'J2', 'J2', 'J2', 'J1', 'J2']"
